order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
2246,8/13/2024,31.0,Fashion,19782.97,Yes,COD,8.0,4.9,Cancelled
2247,9/27/2024,60.0,Fashion,24441.71,No,Wallet,4.0,4.3,Delivered
2248,9/7/2024,63.0,Books,18056.36,No,COD,3.0,4.0,Delivered
2249,2/18/2024,38.0,Home & Kitchen,1268.49,Yes,Wallet,7.0,3.0,Returned
2250,9/1/2024,58.0,Home & Kitchen,4543.94,No,Card,1.0,4.0,Cancelled
2251,9/26/2024,43.0,Electronics,3028.69,Yes,COD,10.0,3.0,Returned
2252,8/22/2024,27.0,Books,18303.58,No,Wallet,3.0,2.8,Cancelled
2253,5/7/2024,54.0,Fashion,18328.76,Yes,COD,4.0,4.2,Returned
2254,1/25/2024,42.0,Electronics,4121.34,No,UPI,5.0,2.6,Cancelled
2255,1/8/2024,31.0,Books,9894.51,Yes,UPI,7.0,2.2,Returned
2256,11/8/2024,48.0,Sports,22637.42,Yes,Card,1.0,3.9,Delivered
2257,11/3/2024,24.0,Fashion,22145.2,No,COD,9.0,1.4,Cancelled
2258,7/1/2024,31.0,Fashion,2584.54,Yes,Wallet,3.0,1.2,Cancelled
2259,3/10/2024,30.0,Beauty,22730.01,Yes,UPI,8.0,1.8,Delivered
2260,3/9/2024,50.0,Electronics,2917.77,Yes,COD,1.0,2.1,Cancelled
2261,6/9/2024,22.0,Beauty,14556.54,Yes,Wallet,3.0,2.3,Delivered
2262,12/17/2024,21.0,Electronics,7969.82,No,Card,10.0,4.1,Cancelled
2263,6/16/2024,42.0,Books,24577.71,Yes,COD,1.0,4.4,Returned
2264,4/26/2024,31.0,Home & Kitchen,7056.25,No,COD,4.0,2.4,Returned
2265,8/17/2024,35.0,Fashion,14591.25,Yes,Card,5.0,3.9,Cancelled
2266,9/20/2024,23.0,Sports,24138.05,No,COD,1.0,1.6,Returned
2267,2/15/2024,29.0,Books,15620.6,Yes,COD,3.0,2.0,Delivered
2268,6/10/2024,52.0,Beauty,2812.5,Yes,Wallet,2.0,2.8,Returned
2269,12/24/2024,43.0,Beauty,3300.22,Yes,UPI,5.0,3.5,Returned
2270,8/21/2024,20.0,Sports,23571.08,Yes,COD,2.0,1.4,Returned
2271,10/26/2024,27.0,Fashion,10456.43,Yes,UPI,8.0,3.3,Cancelled
2272,9/7/2024,32.0,Sports,6393.62,No,UPI,2.0,1.3,Delivered
2273,11/25/2024,63.0,Sports,1811.6,No,UPI,9.0,3.8,Returned
2274,9/29/2024,47.0,Beauty,3452.79,No,Card,2.0,2.4,Delivered
2275,8/25/2024,44.0,Electronics,6253.63,No,Wallet,2.0,2.6,Delivered
2276,10/28/2024,55.0,Home & Kitchen,3554.98,No,UPI,3.0,2.7,Returned
2277,3/18/2024,45.0,Books,3775.08,Yes,UPI,7.0,1.6,Delivered
2278,5/27/2024,58.0,Electronics,1610.42,No,Wallet,9.0,4.2,Delivered
2279,6/13/2024,56.0,Books,18267.73,Yes,Card,5.0,2.7,Cancelled
2280,3/9/2024,50.0,Beauty,20434.1,No,COD,9.0,1.2,Cancelled
2281,6/30/2024,20.0,Sports,24200.66,No,COD,5.0,1.2,Delivered
2282,7/21/2024,39.0,Sports,13695.73,No,COD,3.0,1.2,Delivered
2283,11/6/2024,23.0,Home & Kitchen,14587.98,No,COD,3.0,2.6,Returned
2284,5/28/2024,44.0,Electronics,24376.9,No,Card,1.0,3.7,Cancelled
2285,2/23/2024,55.0,Home & Kitchen,869.34,Yes,Wallet,3.0,2.1,Cancelled
2286,10/20/2024,42.0,Electronics,6003.13,Yes,Card,4.0,3.8,Delivered
2287,10/12/2024,30.0,Home & Kitchen,20364.25,Yes,Wallet,4.0,2.9,Delivered
2288,6/12/2024,48.0,Beauty,7747.11,Yes,Wallet,9.0,2.9,Delivered
2289,10/26/2024,38.0,Fashion,3848.99,No,Wallet,6.0,4.4,Returned
2290,4/12/2024,34.0,Fashion,22506.07,Yes,Card,10.0,2.2,Delivered
2291,10/28/2024,55.0,Fashion,19452.71,No,Card,6.0,4.3,Returned
2292,4/11/2024,51.0,Fashion,15451.17,No,UPI,3.0,3.3,Cancelled
2293,10/14/2024,65.0,Sports,5943.99,No,Wallet,9.0,1.4,Returned
2294,9/5/2024,60.0,Beauty,8370.69,No,Wallet,3.0,3.7,Cancelled
2295,8/14/2024,36.0,Beauty,18052.3,No,UPI,3.0,2.2,Cancelled
2296,5/20/2024,55.0,Fashion,1903.96,No,UPI,6.0,4.7,Delivered
2297,1/24/2024,54.0,Fashion,16644.49,No,Wallet,1.0,3.4,Returned
2298,7/25/2024,35.0,Beauty,12351.82,Yes,UPI,8.0,4.2,Delivered
2299,3/28/2024,36.0,Electronics,24100.14,No,Card,9.0,1.7,Delivered
2300,6/18/2024,38.0,Books,18937.83,Yes,Card,5.0,3.4,Cancelled
2301,8/3/2024,64.0,Beauty,17351.5,No,UPI,1.0,4.3,Delivered
2302,5/7/2024,39.0,Books,9257.85,No,Wallet,4.0,4.1,Cancelled
2303,2/12/2024,59.0,Electronics,21304.59,No,Wallet,1.0,2.2,Cancelled
2304,9/4/2024,35.0,Fashion,5955.9,No,UPI,8.0,1.4,Cancelled
2305,12/23/2024,55.0,Beauty,2712.04,No,Wallet,4.0,2.3,Cancelled
2306,7/14/2024,49.0,Beauty,4823.98,Yes,Card,8.0,4.7,Cancelled
2307,3/18/2024,20.0,Books,8744.86,No,Wallet,3.0,3.4,Delivered
2308,2/28/2024,28.0,Home & Kitchen,20794.98,Yes,COD,8.0,4.2,Cancelled
2309,4/28/2024,28.0,Sports,15348.81,No,Wallet,3.0,1.8,Returned
2310,7/31/2024,23.0,Electronics,20207.9,No,Card,7.0,3.1,Cancelled
2311,8/24/2024,26.0,Beauty,15066.84,No,Wallet,3.0,4.6,Returned
2312,3/21/2024,43.0,Electronics,20826.74,No,UPI,1.0,3.0,Returned
2313,5/18/2024,62.0,Home & Kitchen,9184.33,No,UPI,2.0,1.8,Delivered
2314,10/20/2024,34.0,Home & Kitchen,12579.28,Yes,COD,3.0,2.4,Returned
2315,1/27/2024,37.0,Beauty,11955.11,No,Wallet,7.0,3.8,Cancelled
2316,11/26/2024,34.0,Books,19291.09,No,Card,9.0,4.5,Cancelled
2317,7/2/2024,22.0,Beauty,16885.22,No,Card,1.0,1.8,Cancelled
2318,5/29/2024,61.0,Books,10071.31,No,COD,4.0,2.5,Delivered
2319,12/12/2024,53.0,Beauty,5223.34,No,Card,6.0,4.8,Returned
2320,7/4/2024,34.0,Beauty,13301.96,Yes,Wallet,2.0,4.1,Returned
2321,2/9/2024,37.0,Fashion,15587.18,No,Wallet,8.0,4.8,Returned
2322,2/23/2024,38.0,Beauty,24525.44,No,UPI,7.0,3.4,Cancelled
2323,9/25/2024,35.0,Books,16333.87,Yes,UPI,8.0,2.7,Delivered
2324,3/13/2024,29.0,Fashion,15408.95,Yes,UPI,10.0,4.1,Delivered
2325,7/5/2024,41.0,Fashion,11322.25,No,UPI,9.0,4.0,Returned
2326,12/8/2024,35.0,Fashion,7001.09,No,Card,4.0,2.2,Cancelled
2327,11/14/2024,48.0,Beauty,4050.37,Yes,COD,8.0,3.9,Delivered
2328,1/17/2024,37.0,Sports,7044.02,Yes,Wallet,7.0,1.9,Returned
2329,1/3/2024,56.0,Sports,5867.42,No,UPI,8.0,3.6,Returned
2330,5/17/2024,33.0,Sports,5970.6,Yes,Card,5.0,1.0,Delivered
2331,5/18/2024,31.0,Electronics,12972.11,No,Card,9.0,1.6,Cancelled
2332,5/1/2024,34.0,Books,3766.82,No,Wallet,5.0,2.4,Cancelled
2333,7/27/2024,24.0,Fashion,12010.36,Yes,Wallet,7.0,4.1,Cancelled
2334,3/21/2024,35.0,Sports,10146.06,Yes,UPI,1.0,2.4,Returned
2335,1/11/2024,21.0,Electronics,546.1,No,UPI,2.0,2.4,Returned
2336,4/21/2024,55.0,Sports,917.22,No,COD,7.0,4.3,Cancelled
2337,12/21/2024,35.0,Home & Kitchen,6175.59,No,COD,9.0,2.9,Returned
2338,12/26/2024,54.0,Fashion,2810.58,Yes,Wallet,8.0,1.2,Delivered
2339,3/2/2024,37.0,Sports,6194.24,No,UPI,10.0,2.8,Returned
2340,2/7/2024,52.0,Books,14439.1,Yes,UPI,5.0,2.1,Cancelled
2341,7/17/2024,39.0,Beauty,20236.76,No,Wallet,5.0,2.0,Cancelled
2342,1/17/2024,60.0,Beauty,15361.18,Yes,UPI,10.0,4.2,Delivered
2343,1/23/2024,30.0,Home & Kitchen,15986.75,Yes,Card,5.0,3.8,Cancelled
2344,8/10/2024,51.0,Home & Kitchen,17661.78,Yes,Card,1.0,2.6,Cancelled
2345,3/28/2024,22.0,Fashion,15887.47,Yes,Wallet,10.0,4.0,Cancelled
2346,10/15/2024,36.0,Beauty,3253.13,Yes,Wallet,10.0,1.1,Returned
2347,3/27/2024,24.0,Home & Kitchen,9942.66,No,COD,6.0,1.5,Delivered
2348,10/16/2024,62.0,Electronics,22785.92,Yes,Card,4.0,1.4,Delivered
2349,10/5/2024,20.0,Beauty,19043.42,No,Card,4.0,3.0,Returned
2350,9/17/2024,52.0,Home & Kitchen,12883.99,Yes,Wallet,3.0,1.6,Cancelled
2351,1/29/2024,54.0,Beauty,17894.27,Yes,Wallet,8.0,4.3,Returned
2352,12/27/2024,26.0,Electronics,20043.9,Yes,COD,7.0,2.1,Cancelled
2353,8/25/2024,28.0,Electronics,18979.39,Yes,COD,2.0,2.6,Returned
2354,9/27/2024,36.0,Fashion,11624.7,Yes,UPI,6.0,3.2,Delivered
2355,7/10/2024,55.0,Beauty,13031.7,Yes,UPI,6.0,2.2,Returned
2356,3/18/2024,20.0,Fashion,21354.22,Yes,COD,2.0,1.4,Delivered
2357,11/28/2024,40.0,Books,10974.85,No,Card,2.0,3.1,Delivered
2358,3/25/2024,51.0,Sports,1624.45,Yes,Wallet,8.0,3.8,Returned
2359,5/18/2024,54.0,Fashion,21488.62,Yes,Wallet,2.0,1.6,Cancelled
2360,4/29/2024,34.0,Sports,8940.81,No,Wallet,3.0,4.9,Cancelled
2361,8/9/2024,26.0,Beauty,7363.42,Yes,Wallet,4.0,2.3,Returned
2362,6/5/2024,55.0,Electronics,4313.31,No,Card,2.0,5.0,Delivered
2363,7/25/2024,29.0,Sports,4806.88,No,UPI,10.0,4.6,Delivered
2364,12/28/2024,57.0,Sports,5449.86,No,COD,9.0,3.5,Returned
2365,12/11/2024,52.0,Sports,18381.02,No,COD,1.0,2.8,Cancelled
2366,3/26/2024,61.0,Fashion,10819.79,No,Wallet,2.0,1.2,Cancelled
2367,7/10/2024,43.0,Electronics,12569.51,No,Wallet,2.0,3.9,Returned
2368,10/14/2024,52.0,Electronics,11759.79,Yes,Wallet,9.0,1.3,Cancelled
2369,11/6/2024,33.0,Sports,20262.96,Yes,Card,8.0,3.7,Returned
2370,9/30/2024,21.0,Books,15909.95,Yes,Card,1.0,4.7,Returned
2371,11/3/2024,61.0,Beauty,20941.86,Yes,UPI,6.0,3.7,Cancelled
2372,1/25/2024,28.0,Fashion,7916.45,No,COD,3.0,1.1,Returned
2373,9/7/2024,19.0,Books,15951.95,Yes,COD,9.0,1.7,Delivered
2374,9/7/2024,40.0,Home & Kitchen,19880.54,No,Card,9.0,4.9,Cancelled
2375,3/23/2024,37.0,Electronics,20381.75,No,COD,8.0,2.9,Delivered
2376,9/27/2024,65.0,Fashion,15967.49,No,Wallet,1.0,3.2,Cancelled
2377,12/19/2024,35.0,Books,3404.94,No,Card,9.0,4.7,Delivered
2378,3/15/2024,49.0,Fashion,9955.33,No,UPI,10.0,2.4,Returned
2379,3/22/2024,19.0,Beauty,3978.02,No,Wallet,3.0,3.0,Delivered
2380,6/13/2024,33.0,Sports,6266.32,Yes,UPI,4.0,3.1,Returned
2381,11/4/2024,19.0,Fashion,8522.78,No,UPI,4.0,1.4,Delivered
2382,7/2/2024,32.0,Home & Kitchen,2448.08,Yes,UPI,3.0,3.2,Returned
2383,1/11/2024,64.0,Beauty,3046.59,Yes,UPI,8.0,2.1,Cancelled
2384,1/10/2024,56.0,Beauty,4617.88,No,Card,10.0,4.2,Cancelled
2385,5/5/2024,49.0,Sports,20134.38,Yes,Card,8.0,3.6,Returned
2386,8/23/2024,37.0,Electronics,12382.57,Yes,UPI,1.0,4.6,Delivered
2387,2/19/2024,26.0,Electronics,5329.51,No,Wallet,4.0,1.9,Returned
2388,11/7/2024,31.0,Beauty,8787.33,Yes,Card,1.0,2.9,Delivered
2389,4/29/2024,47.0,Beauty,19002.75,No,COD,10.0,4.8,Cancelled
2390,6/13/2024,51.0,Beauty,5372.0,Yes,COD,1.0,2.7,Cancelled
2391,3/1/2024,27.0,Books,9043.78,No,COD,8.0,3.5,Delivered
2392,10/29/2024,54.0,Books,23434.37,Yes,COD,10.0,2.6,Delivered
2393,5/14/2024,47.0,Books,16528.69,Yes,Wallet,5.0,2.8,Cancelled
2394,10/24/2024,56.0,Sports,15857.88,Yes,COD,10.0,3.7,Returned
2395,9/22/2024,29.0,Sports,19975.23,Yes,COD,3.0,3.2,Returned
2396,8/23/2024,20.0,Home & Kitchen,10805.25,Yes,UPI,1.0,2.3,Delivered
2397,4/2/2024,26.0,Sports,2713.46,Yes,Card,6.0,1.2,Delivered
2398,5/7/2024,26.0,Books,14254.37,Yes,UPI,6.0,4.3,Delivered
2399,9/30/2024,51.0,Books,2485.97,Yes,COD,9.0,4.1,Cancelled
2400,1/21/2024,58.0,Electronics,6870.1,Yes,COD,5.0,1.5,Cancelled
2401,10/3/2024,45.0,Beauty,11388.59,Yes,Wallet,8.0,1.3,Returned
2402,4/1/2024,65.0,Beauty,8185.53,Yes,Wallet,8.0,1.6,Delivered
2403,5/9/2024,34.0,Sports,21921.67,No,COD,5.0,1.3,Returned
2404,12/10/2024,49.0,Electronics,19481.1,Yes,Wallet,1.0,1.3,Delivered
2405,10/24/2024,49.0,Beauty,15952.39,No,COD,6.0,4.9,Returned
2406,6/23/2024,56.0,Fashion,10902.09,Yes,UPI,9.0,2.1,Cancelled
2407,11/5/2024,35.0,Books,8364.18,Yes,Card,10.0,4.5,Cancelled
2408,11/3/2024,51.0,Sports,18840.04,Yes,Card,8.0,2.1,Delivered
2409,3/12/2024,18.0,Beauty,20338.86,No,Wallet,7.0,4.0,Returned
2410,2/5/2024,41.0,Electronics,4635.31,Yes,COD,6.0,1.8,Cancelled
2411,3/4/2024,57.0,Books,10396.36,No,Card,10.0,1.9,Delivered
2412,5/18/2024,63.0,Home & Kitchen,22273.31,No,Card,8.0,4.9,Delivered
2413,6/11/2024,22.0,Electronics,15260.66,Yes,UPI,5.0,2.3,Cancelled
2414,12/31/2024,37.0,Fashion,22628.61,Yes,UPI,6.0,1.6,Delivered
2415,9/22/2024,39.0,Home & Kitchen,2947.93,No,Card,5.0,1.4,Cancelled
2416,12/4/2024,51.0,Books,4586.24,Yes,UPI,10.0,3.3,Delivered
2417,10/28/2024,18.0,Home & Kitchen,21404.39,No,UPI,3.0,2.4,Returned
2418,7/9/2024,39.0,Fashion,17585.09,No,COD,2.0,1.3,Returned
2419,3/29/2024,61.0,Electronics,4216.78,No,Wallet,7.0,3.3,Returned
2420,10/3/2024,18.0,Beauty,6561.84,Yes,Wallet,2.0,4.9,Cancelled
2421,2/15/2024,33.0,Books,15613.57,No,Wallet,1.0,2.1,Cancelled
2422,1/13/2024,24.0,Beauty,6939.36,Yes,UPI,1.0,1.2,Delivered
2423,2/17/2024,22.0,Books,9239.11,No,UPI,7.0,2.4,Cancelled
2424,3/11/2024,59.0,Beauty,14759.61,No,COD,8.0,4.8,Delivered
2425,8/29/2024,51.0,Sports,14604.65,No,Wallet,1.0,2.0,Delivered
2426,12/6/2024,34.0,Home & Kitchen,23737.72,No,Wallet,8.0,4.7,Delivered
2427,3/27/2024,18.0,Electronics,13883.79,No,UPI,2.0,4.7,Returned
2428,12/11/2024,41.0,Sports,12950.47,No,Card,6.0,4.7,Returned
2429,1/26/2024,24.0,Beauty,19885.31,No,Card,5.0,3.9,Cancelled
2430,8/13/2024,52.0,Electronics,13959.68,No,COD,8.0,2.0,Returned
2431,7/7/2024,19.0,Books,17464.58,No,Wallet,2.0,4.8,Delivered
2432,11/9/2024,50.0,Fashion,13903.59,No,COD,10.0,1.3,Delivered
2433,6/5/2024,25.0,Home & Kitchen,15881.39,No,UPI,3.0,4.2,Delivered
2434,2/19/2024,57.0,Home & Kitchen,19092.4,Yes,COD,6.0,1.6,Delivered
2435,3/25/2024,43.0,Sports,19224.78,No,COD,10.0,3.4,Delivered
2436,3/24/2024,30.0,Beauty,3242.26,Yes,UPI,4.0,1.1,Delivered
2437,8/24/2024,38.0,Beauty,22165.11,No,Wallet,6.0,1.5,Cancelled
2438,10/6/2024,36.0,Fashion,6491.6,Yes,UPI,7.0,3.0,Cancelled
2439,11/28/2024,20.0,Books,8966.47,No,UPI,7.0,4.6,Delivered
2440,3/20/2024,45.0,Home & Kitchen,20880.02,Yes,COD,4.0,2.9,Delivered
2441,10/2/2024,20.0,Books,15783.89,Yes,COD,7.0,1.0,Cancelled
2442,3/25/2024,28.0,Beauty,8757.67,No,UPI,7.0,4.4,Returned
2443,1/22/2024,20.0,Sports,8214.77,Yes,Wallet,3.0,3.8,Cancelled
2444,6/15/2024,31.0,Sports,9794.69,No,Card,8.0,4.9,Cancelled
2445,9/18/2024,20.0,Books,8742.53,Yes,COD,1.0,3.4,Returned
2446,7/19/2024,23.0,Electronics,13714.96,No,UPI,8.0,1.2,Returned
2447,1/22/2024,61.0,Fashion,8207.71,No,COD,7.0,2.4,Delivered
2448,10/1/2024,20.0,Home & Kitchen,17898.3,No,COD,7.0,4.2,Returned
2449,11/30/2024,47.0,Home & Kitchen,21950.62,No,UPI,2.0,3.1,Returned
2450,2/18/2024,60.0,Fashion,11419.17,Yes,COD,8.0,5.0,Delivered
2451,12/24/2024,42.0,Home & Kitchen,22801.14,No,Card,8.0,1.2,Cancelled
2452,6/22/2024,56.0,Electronics,3764.44,No,UPI,4.0,3.2,Returned
2453,12/6/2024,27.0,Beauty,10210.15,Yes,Card,4.0,4.1,Delivered
2454,7/23/2024,51.0,Beauty,5843.98,No,UPI,7.0,3.1,Delivered
2455,5/12/2024,45.0,Electronics,9339.32,No,UPI,6.0,4.2,Cancelled
2456,2/1/2024,31.0,Sports,21401.95,No,Card,5.0,4.1,Delivered
2457,7/30/2024,20.0,Electronics,5359.37,No,UPI,10.0,4.3,Delivered
2458,2/22/2024,36.0,Home & Kitchen,24879.69,Yes,UPI,3.0,1.4,Returned
2459,9/29/2024,26.0,Beauty,20480.25,Yes,UPI,9.0,3.2,Returned
2460,4/19/2024,39.0,Electronics,18815.1,Yes,Card,1.0,4.3,Cancelled
2461,3/23/2024,27.0,Books,16331.82,Yes,COD,2.0,3.2,Returned
2462,2/24/2024,56.0,Electronics,1494.6,Yes,COD,5.0,2.8,Cancelled
2463,7/31/2024,50.0,Home & Kitchen,18990.03,No,UPI,2.0,2.1,Delivered
2464,2/17/2024,36.0,Books,5632.0,No,UPI,10.0,4.6,Returned
2465,10/22/2024,25.0,Sports,18201.02,No,Card,3.0,4.5,Cancelled
2466,3/13/2024,58.0,Electronics,7712.35,No,Card,4.0,1.8,Cancelled
2467,5/20/2024,23.0,Fashion,5866.24,No,Wallet,5.0,4.4,Delivered
2468,12/5/2024,36.0,Fashion,889.48,Yes,UPI,7.0,4.0,Returned
2469,7/6/2024,25.0,Fashion,1683.35,No,COD,3.0,4.8,Returned
2470,10/10/2024,35.0,Beauty,18146.27,No,COD,3.0,3.2,Cancelled
2471,7/19/2024,39.0,Fashion,17018.66,Yes,COD,10.0,2.7,Cancelled
2472,3/1/2024,54.0,Fashion,13086.69,Yes,Card,10.0,2.9,Delivered
2473,10/17/2024,21.0,Fashion,16919.16,Yes,UPI,4.0,1.5,Returned
2474,4/12/2024,20.0,Sports,23159.03,No,Card,7.0,2.5,Cancelled
2475,9/16/2024,25.0,Sports,2049.37,Yes,Wallet,1.0,2.2,Cancelled
2476,2/9/2024,56.0,Sports,22033.26,Yes,UPI,6.0,4.6,Returned
2477,3/3/2024,45.0,Beauty,13807.76,Yes,Card,9.0,1.8,Cancelled
2478,1/6/2024,24.0,Books,8600.23,Yes,UPI,1.0,1.9,Cancelled
2479,1/22/2024,62.0,Home & Kitchen,8820.97,No,COD,5.0,4.0,Returned
2480,11/18/2024,50.0,Electronics,12668.82,No,UPI,2.0,1.7,Cancelled
2481,10/4/2024,37.0,Sports,23957.33,Yes,Wallet,4.0,3.8,Delivered
2482,10/5/2024,22.0,Books,12386.04,No,COD,2.0,2.3,Cancelled
2483,4/2/2024,55.0,Electronics,15257.93,No,COD,6.0,3.7,Cancelled
2484,8/4/2024,50.0,Books,10059.65,No,UPI,6.0,2.3,Delivered
2485,8/20/2024,33.0,Beauty,16161.89,No,Wallet,4.0,1.3,Cancelled
2486,2/26/2024,28.0,Fashion,23861.61,No,COD,5.0,3.9,Returned
2487,5/12/2024,40.0,Fashion,18507.91,Yes,Wallet,8.0,3.0,Cancelled
2488,5/20/2024,57.0,Fashion,8196.49,Yes,Wallet,7.0,4.6,Cancelled
2489,8/17/2024,59.0,Home & Kitchen,20564.83,Yes,Card,1.0,3.3,Returned
2490,9/30/2024,60.0,Beauty,14917.35,No,UPI,9.0,4.9,Delivered
2491,5/2/2024,31.0,Home & Kitchen,12649.53,No,Wallet,2.0,1.9,Cancelled
2492,2/10/2024,32.0,Sports,11924.74,Yes,UPI,8.0,3.8,Cancelled
2493,9/28/2024,57.0,Home & Kitchen,7060.69,Yes,UPI,2.0,1.3,Delivered
2494,8/20/2024,48.0,Fashion,24928.34,No,COD,1.0,4.6,Delivered
2495,12/5/2024,44.0,Beauty,17727.75,No,COD,3.0,2.6,Cancelled
2496,9/17/2024,64.0,Electronics,22089.19,No,COD,2.0,4.4,Delivered
2497,12/21/2024,52.0,Beauty,21708.81,Yes,Card,2.0,4.6,Cancelled
2498,1/19/2024,26.0,Home & Kitchen,8458.92,Yes,UPI,9.0,4.8,Cancelled
2499,2/20/2024,20.0,Sports,1156.52,No,COD,3.0,4.6,Cancelled
2500,1/26/2024,30.0,Sports,7489.6,No,COD,4.0,3.2,Cancelled
2501,9/5/2024,58.0,Sports,11540.63,No,Card,3.0,1.4,Cancelled
2502,3/19/2024,50.0,Electronics,22209.13,No,UPI,5.0,2.7,Returned
2503,6/3/2024,57.0,Books,14986.92,No,Wallet,10.0,3.1,Cancelled
2504,2/3/2024,36.0,Fashion,9016.63,No,UPI,4.0,4.5,Cancelled
2505,10/24/2024,59.0,Beauty,21647.47,No,Card,4.0,1.4,Delivered
2506,8/5/2024,64.0,Books,9176.35,No,UPI,2.0,4.8,Returned
2507,8/16/2024,48.0,Home & Kitchen,17010.13,No,Card,10.0,2.6,Cancelled
2508,4/12/2024,27.0,Sports,23073.92,No,UPI,8.0,2.4,Delivered
2509,8/30/2024,18.0,Beauty,24744.66,No,Card,5.0,3.1,Returned
2510,6/26/2024,25.0,Beauty,8872.96,Yes,COD,8.0,3.1,Returned
2511,1/8/2024,20.0,Books,18742.68,No,COD,8.0,3.8,Delivered
2512,3/25/2024,31.0,Sports,24636.51,No,Card,1.0,2.2,Cancelled
2513,10/18/2024,23.0,Fashion,15246.23,Yes,UPI,3.0,3.1,Delivered
2514,12/4/2024,60.0,Home & Kitchen,20605.34,Yes,Card,7.0,1.2,Returned
2515,2/6/2024,36.0,Beauty,602.49,Yes,Card,1.0,1.7,Delivered
2516,2/22/2024,41.0,Electronics,15545.93,Yes,COD,7.0,3.9,Cancelled
2517,7/25/2024,19.0,Electronics,22995.64,Yes,COD,6.0,3.2,Cancelled
2518,6/4/2024,27.0,Sports,8218.62,No,UPI,4.0,3.4,Cancelled
2519,4/13/2024,54.0,Books,19578.31,No,UPI,3.0,5.0,Delivered
2520,1/4/2024,65.0,Home & Kitchen,21653.15,Yes,COD,1.0,2.3,Delivered
2521,11/30/2024,28.0,Home & Kitchen,16143.88,Yes,COD,9.0,5.0,Cancelled
2522,6/6/2024,31.0,Fashion,1024.86,Yes,UPI,9.0,4.3,Cancelled
2523,4/11/2024,52.0,Electronics,1245.2,Yes,COD,9.0,4.6,Cancelled
2524,8/14/2024,20.0,Electronics,18467.84,Yes,Wallet,3.0,3.0,Returned
2525,10/24/2024,37.0,Books,6119.19,No,Card,4.0,1.4,Cancelled
2526,9/2/2024,48.0,Sports,7853.66,Yes,UPI,5.0,3.0,Returned
2527,4/1/2024,21.0,Fashion,529.14,No,UPI,2.0,4.2,Delivered
2528,7/26/2024,56.0,Electronics,11186.44,Yes,Wallet,8.0,4.7,Returned
2529,1/27/2024,51.0,Sports,6463.38,Yes,Wallet,7.0,3.8,Cancelled
2530,1/29/2024,19.0,Books,7047.71,No,UPI,7.0,2.3,Returned
2531,5/21/2024,39.0,Beauty,2103.84,Yes,Wallet,3.0,1.8,Returned
2532,1/3/2024,22.0,,6102.74,No,Card,6.0,4.6,Returned
2533,10/19/2024,56.0,,17404.57,Yes,UPI,2.0,2.6,Delivered
2534,5/21/2024,35.0,Books,20070.65,No,Card,1.0,1.4,Cancelled
2535,11/23/2024,52.0,Sports,23099.79,No,UPI,10.0,2.0,Delivered
2536,4/12/2024,35.0,Electronics,4480.48,No,COD,5.0,2.8,Returned
2537,4/9/2024,31.0,Electronics,17061.09,Yes,UPI,6.0,4.2,Delivered
2538,2/23/2024,39.0,Fashion,19749.29,Yes,Card,9.0,3.6,Returned
2539,4/21/2024,25.0,,21786.95,No,Wallet,1.0,1.9,Returned
2540,3/3/2024,30.0,Books,3297.27,No,COD,6.0,1.2,Returned
2541,3/1/2024,46.0,Beauty,16302.49,Yes,UPI,6.0,4.4,Returned
2542,12/16/2024,61.0,Beauty,2419.43,No,Wallet,1.0,3.8,Delivered
2543,11/7/2024,43.0,Sports,881.5,No,UPI,2.0,1.8,Returned
2544,12/11/2024,65.0,Electronics,1850.53,Yes,Wallet,1.0,4.9,Returned
2545,7/31/2024,40.0,Fashion,8281.89,No,UPI,6.0,1.4,Returned
2546,7/18/2024,46.0,Sports,12566.19,Yes,Card,5.0,2.1,Returned
2547,4/14/2024,27.0,Sports,7815.7,Yes,COD,4.0,2.6,Returned
2548,3/8/2024,42.0,Fashion,8828.93,Yes,Wallet,7.0,2.1,Delivered
2549,3/1/2024,48.0,Sports,5394.92,Yes,Card,1.0,4.6,Cancelled
2550,11/26/2024,57.0,Beauty,9182.98,Yes,UPI,10.0,2.6,Cancelled
2551,11/11/2024,50.0,Home & Kitchen,8401.93,Yes,COD,4.0,4.1,Returned
2552,3/2/2024,20.0,Fashion,5558.53,No,Card,6.0,3.1,Cancelled
2553,12/6/2024,32.0,Books,12628.63,Yes,UPI,5.0,4.9,Delivered
2554,7/26/2024,60.0,Books,14655.17,No,Wallet,2.0,1.7,Delivered
2555,4/10/2024,50.0,Electronics,10842.32,Yes,COD,7.0,2.4,Delivered
2556,2/25/2024,38.0,Fashion,4665.67,No,Card,3.0,2.0,Cancelled
2557,10/12/2024,34.0,Home & Kitchen,21314.91,No,Card,6.0,2.7,Returned
2558,6/29/2024,26.0,Sports,22484.61,Yes,Card,9.0,1.4,Returned
2559,8/13/2024,51.0,Books,4328.75,Yes,UPI,3.0,2.7,Cancelled
2560,12/28/2024,27.0,Books,24878.32,Yes,Card,9.0,3.2,Returned
2561,1/30/2024,23.0,Beauty,13987.06,Yes,Card,8.0,4.4,Cancelled
2562,12/14/2024,61.0,Electronics,3937.78,Yes,Wallet,8.0,1.6,Delivered
2563,4/21/2024,19.0,Sports,18403.61,No,COD,10.0,2.3,Returned
2564,5/30/2024,26.0,Home & Kitchen,1168.83,Yes,Wallet,8.0,1.1,Delivered
